20150509   5101431   23.7250   114.6250      2.000   0.8    0.00    0.00   0.00        130
20150509   7034970   23.7520   114.6240      2.000   0.9    0.00    0.00   0.00        131
20150509  11270974   23.7530   114.6280      2.000   0.5    0.00    0.00   0.00        132
20150509  13424902   23.7540   114.6240      2.000   0.2    0.00    0.00   0.00        133
20150510   4162879   23.7540   114.6260      2.000   0.3    0.00    0.00   0.00        134
20150510  12164450   23.7530   114.6280      2.000   0.2    0.00    0.00   0.00        135
20150510  12182125   23.7530   114.6280      2.000   0.1    0.00    0.00   0.00        136
20150510  12184765   23.7530   114.6290      2.000   0.2    0.00    0.00   0.00        137
20150510  12282455   23.7540   114.6280      2.000   0.6    0.00    0.00   0.00        138
20150510  13444868   23.7540   114.6260      2.000   0.2    0.00    0.00   0.00        139
20150510  21485384   23.7530   114.6290      2.000   1.3    0.00    0.00   0.00        140
20150510  23333604   23.9100   114.4650      2.000   0.3    0.00    0.00   0.00        141
20150510  23363672   23.9140   114.4660      2.000   0.3    0.00    0.00   0.00        142
20150511   1551970   23.7540   114.6290      2.000   0.1    0.00    0.00   0.00        143
20150511   4591229   23.7530   114.6270      2.000   0.3    0.00    0.00   0.00        144
20150511   5465755   23.9120   114.4730      2.000   0.9    0.00    0.00   0.00        145
20150511  11275767   23.7510   114.6300      2.000   0.7    0.00    0.00   0.00        146
20150511  11280187   23.7520   114.6280      2.000   0.3    0.00    0.00   0.00        147
20150511  11290400   23.7520   114.6290      2.000   0.3    0.00    0.00   0.00        148
20150511  12245529   23.7510   114.6320      2.000   0.4    0.00    0.00   0.00        149
20150511  13095271   23.7520   114.6290      2.000   0.6    0.00    0.00   0.00        150
20150511  13095781   23.7530   114.6280      2.000   0.7    0.00    0.00   0.00        151
20150511  13095332   23.7520   114.6290      2.000   0.8    0.00    0.00   0.00        152
20150511  17144956   23.7760   114.5580      2.000   0.3    0.00    0.00   0.00        153
20150511  18470494   23.7540   114.6230      2.000   0.7    0.00    0.00   0.00        154
20150512   6024959   23.7530   114.6270      2.000   0.4    0.00    0.00   0.00        155
20150512   7424628   23.7700   114.6080      2.000   0.6    0.00    0.00   0.00        156
20150512   9493480   23.7140   114.6800      2.000   0.1    0.00    0.00   0.00        157
20150512  16254798   23.9120   114.4660      2.000   1.2    0.00    0.00   0.00        158
20150513     23692   23.6680   114.6600      2.000   0.5    0.00    0.00   0.00        159
20150513  11111619   23.7520   114.6270      2.000   0.8    0.00    0.00   0.00        160
20150513  16281578   23.7530   114.6270      2.000   0.0    0.00    0.00   0.00        161
20150514    164706   23.7470   114.6130      2.000   0.6    0.00    0.00   0.00        162
20150514   3591858   23.7170   114.6400      2.000   0.4    0.00    0.00   0.00        163
20150514   4124640   23.9160   114.4650      2.000   0.3    0.00    0.00   0.00        164
20150514   6453552   23.9100   114.4940      2.000   0.2    0.00    0.00   0.00        165
20150514   7143868   23.9090   114.4920      2.000   0.4    0.00    0.00   0.00        166
20150514   8321105   23.9120   114.4860      2.000   0.6    0.00    0.00   0.00        167
20150514   9495407   23.6660   114.6690      2.000   0.1    0.00    0.00   0.00        168
20150514  10515068   23.9090   114.4350      2.000   1.0    0.00    0.00   0.00        169
20150514  16523849   23.9050   114.5010      2.000   0.8    0.00    0.00   0.00        170
20150514  22071214   23.7530   114.6270      2.000   0.1    0.00    0.00   0.00        171
20150515   5523728   23.9060   114.4650      2.000   3.9    0.00    0.00   0.00        172
20150515   5592961   23.9130   114.4600      2.000   0.4    0.00    0.00   0.00        173
20150515   6082814   23.9080   114.4700      2.000   0.1    0.00    0.00   0.00        174
20150515   6100229   23.9080   114.4710      2.000   0.2    0.00    0.00   0.00        175
20150515   6155819   23.9030   114.4640      2.000   0.2    0.00    0.00   0.00        176
20150515   6341927   23.9040   114.4710      2.000   0.1    0.00    0.00   0.00        177
20150515   6421270   23.9040   114.4710      2.000   0.3    0.00    0.00   0.00        178
20150515   7034571   23.9200   114.4520      2.000   0.1    0.00    0.00   0.00        179
20150515   7364024   23.9130   114.4890      2.000   0.0    0.00    0.00   0.00        180
20150515   8142263   23.9040   114.4690      2.000   0.3    0.00    0.00   0.00        181
20150515   8244598   23.9130   114.4610      2.000   0.0    0.00    0.00   0.00        182
20150515   9373219   23.9230   114.4680      2.000   0.4    0.00    0.00   0.00        183
20150515   9374579   23.9180   114.4760      2.000   0.7    0.00    0.00   0.00        184
20150515   9403895   23.9220   114.4760      2.000   0.3    0.00    0.00   0.00        185
20150515   9410558   23.9160   114.4830      2.000   0.2    0.00    0.00   0.00        186
20150515  11224678   23.9230   114.4710      2.000   0.1    0.00    0.00   0.00        187
20150515  11524167   23.9030   114.4720      2.000   0.2    0.00    0.00   0.00        188
20150515  11551103   23.9030   114.4670      2.000   0.2    0.00    0.00   0.00        189
20150515  15091213   23.9050   114.4640      2.000   0.1    0.00    0.00   0.00        190
20150515  17355544   23.6690   114.6550      2.000   0.6    0.00    0.00   0.00        191
20150515  20303350   23.9060   114.4610      2.000   0.3    0.00    0.00   0.00        192
20150515  20340222   23.9020   114.4650      2.000   0.5    0.00    0.00   0.00        193
20150515  21025040   23.9040   114.4700      2.000   0.3    0.00    0.00   0.00        194
20150516   2173055   23.9180   114.4680      2.000   0.7    0.00    0.00   0.00        195
20150516   3095099   23.6700   114.6650      2.000   0.1    0.00    0.00   0.00        196
20150516   4323635   23.7510   114.6300      2.000   0.1    0.00    0.00   0.00        197
20150516   7473245   23.9170   114.4560      2.000   0.4    0.00    0.00   0.00        198
20150516   9550709   23.7520   114.6290      2.000   1.2    0.00    0.00   0.00        199
20150516  22241504   23.7530   114.6320      2.000   1.1    0.00    0.00   0.00        200
20150516  22595366   23.7310   114.6230      2.000   0.0    0.00    0.00   0.00        201
20150516  23095572   23.7540   114.6280      2.000   0.2    0.00    0.00   0.00        202
20150517   1060838   23.7520   114.6290      2.000   0.5    0.00    0.00   0.00        203
20150517   1190234   23.7530   114.6300      2.000   0.3    0.00    0.00   0.00        204
20150517  10234281   23.7260   114.6340      2.000   0.1    0.00    0.00   0.00        205
20150517  11011821   23.7510   114.6320      2.000   0.0    0.00    0.00   0.00        206
20150517  21420220   23.7520   114.6300      2.000   0.2    0.00    0.00   0.00        207
20150517  22524424   23.7520   114.6280      2.000   1.2    0.00    0.00   0.00        208
20150518   2340815   23.7520   114.6290      2.000   0.1    0.00    0.00   0.00        209
20150518   3135005   23.9120   114.4680      2.000   0.0    0.00    0.00   0.00        210
20150518   6004625   23.9090   114.4710      2.000   0.8    0.00    0.00   0.00        211
20150518   7425418   23.7530   114.6310      2.000   1.1    0.00    0.00   0.00        212
20150518  13142285   23.7550   114.6280      2.000   0.2    0.00    0.00   0.00        213
20150518  13405156   23.7540   114.6280      2.000   1.0    0.00    0.00   0.00        214
20150518  13405677   23.7550   114.6270      2.000   0.5    0.00    0.00   0.00        215
20150518  13585274   23.7520   114.6280      2.000   0.5    0.00    0.00   0.00        216
20150518  23200856   23.7540   114.6290      2.000   0.3    0.00    0.00   0.00        217
20150519   4531857   23.9180   114.4740      2.000   0.8    0.00    0.00   0.00        218
20150520   2122837   23.7960   114.5870      2.000   0.7    0.00    0.00   0.00        219
20150520   3335325   23.9160   114.4550      2.000   0.3    0.00    0.00   0.00        220
20150520   4083179   23.7190   114.6840      2.000   0.8    0.00    0.00   0.00        221
20150520   9423360   23.7530   114.6350      2.000   0.1    0.00    0.00   0.00        222
20150520  12213398   23.9150   114.4610      2.000   0.7    0.00    0.00   0.00        223
20150520  12593325   23.9210   114.4760      2.000   0.6    0.00    0.00   0.00        224
20150520  19225752   23.7150   114.7150      2.000   0.1    0.00    0.00   0.00        225
20150520  20053292   23.7530   114.6310      2.000   0.4    0.00    0.00   0.00        226
20150520  21470348   23.7510   114.6350      2.000   0.4    0.00    0.00   0.00        227
20150521   3540007   23.7510   114.6380      2.000   0.3    0.00    0.00   0.00        228
20150521   4482715   23.7420   114.6300      2.000   0.1    0.00    0.00   0.00        229
20150521   7535553   23.7540   114.6330      2.000   0.9    0.00    0.00   0.00        230
20150522    445954   23.7810   114.4550      2.000   0.5    0.00    0.00   0.00        231
20150522   2044381   23.7170   114.6120      2.000   0.5    0.00    0.00   0.00        232
20150522  18201812   23.7650   114.5010      2.000   0.8    0.00    0.00   0.00        233
20150523   2163240   23.9150   114.4890      2.000   0.2    0.00    0.00   0.00        234
20150523   3263702   23.7690   114.5000      2.000   0.1    0.00    0.00   0.00        235
20150523   5024073   23.7540   114.6290      2.000   0.2    0.00    0.00   0.00        236
20150523   5330547   23.7180   114.6270      2.000   0.3    0.00    0.00   0.00        237
20150523  20274196   23.7530   114.6310      2.000   0.6    0.00    0.00   0.00        238
20150524   8171532   23.7290   114.6250      2.000   0.3    0.00    0.00   0.00        239
20150524  23260498   23.7240   114.6850      2.000   0.5    0.00    0.00   0.00        240
20150525   5075497   23.7180   114.6130      2.000   0.2    0.00    0.00   0.00        241
20150525  14451629   23.7710   114.5430      2.000   0.3    0.00    0.00   0.00        242
20150525  16190312   23.7600   114.4940      2.000   0.2    0.00    0.00   0.00        243
20150525  16192325   23.7610   114.4940      2.000   0.5    0.00    0.00   0.00        244
20150527  17141204   23.7550   114.5360      2.000   0.5    0.00    0.00   0.00        245
20150527  23022418   23.6670   114.7100      2.000   0.2    0.00    0.00   0.00        246
20150529   2580563   23.6630   114.6630      2.000   0.8    0.00    0.00   0.00        247
20150529  11472542   23.7270   114.6350      2.000   0.0    0.00    0.00   0.00        248
20150530   3414084   23.6700   114.6690      2.000   0.4    0.00    0.00   0.00        249
20150601   3141145   23.7400   114.6130      2.000   0.3    0.00    0.00   0.00        250
20150602  20170260   23.9080   114.4780      2.000   0.2    0.00    0.00   0.00        251
20150602  20171888   23.9110   114.4820      2.000   0.1    0.00    0.00   0.00        252
20150602  20283246   23.9060   114.4840      2.000   1.0    0.00    0.00   0.00        253
20150602  20323212   23.9050   114.4860      2.000   0.1    0.00    0.00   0.00        254
20150602  20483620   23.9070   114.4790      2.000   0.8    0.00    0.00   0.00        255
20150602  22115298   23.9110   114.4840      2.000   0.5    0.00    0.00   0.00        256
20150603  11265458   23.7760   114.5560      2.000   0.4    0.00    0.00   0.00        257
20150603  18300640   23.7320   114.6180      2.000   0.5    0.00    0.00   0.00        258
20150603  21445470   23.7390   114.6200      2.000   0.6    0.00    0.00   0.00        259
20150604   1220754   23.9180   114.4820      2.000   0.2    0.00    0.00   0.00        260
20150604   2133243   23.7550   114.6320      2.000   0.1    0.00    0.00   0.00        261
20150604   3025453   23.7550   114.6320      2.000   0.3    0.00    0.00   0.00        262
20150604   8113481   23.7710   114.5960      2.000   0.1    0.00    0.00   0.00        263
20150604  10420365   23.8010   114.6100      2.000   0.5    0.00    0.00   0.00        264
20150605    550227   23.9100   114.4910      2.000   0.1    0.00    0.00   0.00        265
20150605  17360992   23.6840   114.6920      2.000   0.3    0.00    0.00   0.00        266
20150606   5574373   23.7540   114.6310      2.000   0.3    0.00    0.00   0.00        267
20150607  10020651   23.8950   114.4580      2.000   0.4    0.00    0.00   0.00        268
20150607  21395060   23.7530   114.6320      2.000   0.1    0.00    0.00   0.00        269
20150608  17124412   23.8900   114.4610      2.000   0.4    0.00    0.00   0.00        270
20150608  18012788   23.7310   114.6160      2.000   0.2    0.00    0.00   0.00        271
20150609   6070557   23.7210   114.6370      2.000   1.3    0.00    0.00   0.00        272
20150609  16035576   23.9190   114.4800      2.000   0.3    0.00    0.00   0.00        273
20150609  23401426   23.9130   114.4660      2.000   0.2    0.00    0.00   0.00        274
20150610  18554444   23.7680   114.6140      2.000   0.2    0.00    0.00   0.00        275
20150610  20014044   23.7270   114.6300      2.000   0.7    0.00    0.00   0.00        276
20150610  20171980   23.7280   114.6300      2.000   0.2    0.00    0.00   0.00        277
20150610  20360650   23.7280   114.6310      2.000   0.1    0.00    0.00   0.00        278
